id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
3005875,2012,, https://dou.img.lithub.cc/movie/3005875.jpg,,https://movie.douban.com/subject/3005875/,8.0,灾难,4,,,2014-01-13 16:30:07,2009 / 美国 加拿大 / 科幻 灾难 / 罗兰·艾默里奇 / 约翰·库萨克 阿曼达·皮特
10344754,毒战,, https://dou.img.lithub.cc/movie/10344754.jpg,,https://movie.douban.com/subject/10344754/,7.6,"犯罪,香港,警匪,2013",3,,,2014-01-13 16:29:04,2012 / 中国大陆 中国香港 / 剧情 动作 犯罪 / 杜琪峰 / 孙红雷 古天乐
6872273,盲探,, https://dou.img.lithub.cc/movie/6872273.jpg,,https://movie.douban.com/subject/6872273/,7.2,"香港,2013",3,,,2014-01-13 16:28:43,2013 / 中国大陆 中国香港 / 喜剧 爱情 悬疑 惊悚 犯罪 / 杜琪峰 / 刘德华 郑秀文
3025447,金蝉脱壳,, https://dou.img.lithub.cc/movie/3025447.jpg,,https://movie.douban.com/subject/3025447/,7.8,"史泰龙,2014",4,,,2014-01-13 16:27:36,2013 / 美国 / 动作 惊悚 / 米凯尔·哈弗斯特罗姆 / 西尔维斯特·史泰龙 阿诺·施瓦辛格
3287562,神偷奶爸,, https://dou.img.lithub.cc/movie/3287562.jpg,,https://movie.douban.com/subject/3287562/,8.7,"动画,梦工厂",4,,,2014-01-13 16:23:40,2010 / 美国 法国 / 喜剧 动画 冒险 / 皮埃尔·柯芬 克里斯·雷纳德 / 史蒂夫·卡瑞尔 杰森·席格尔
2129039,飞屋环游记,, https://dou.img.lithub.cc/movie/2129039.jpg,,https://movie.douban.com/subject/2129039/,9.1,"动画,Disney",4,,,2014-01-13 16:22:09,2009 / 美国 / 剧情 喜剧 动画 冒险 / 彼特·道格特 鲍勃·彼德森 / 爱德华·阿斯纳 克里斯托弗·普卢默
1783457,功夫熊猫,, https://dou.img.lithub.cc/movie/1783457.jpg,,https://movie.douban.com/subject/1783457/,8.2,"动画,梦工厂",4,,,2014-01-13 16:21:23,2008 / 美国 / 喜剧 动作 动画 冒险 / 马克·奥斯本 约翰·斯蒂文森 / 杰克·布莱克 达斯汀·霍夫曼
1291561,千与千寻,, https://dou.img.lithub.cc/movie/1291561.jpg,,https://movie.douban.com/subject/1291561/,9.4,"日本,动漫",5,,,2014-01-13 16:21:10,2001 / 日本 / 剧情 动画 奇幻 / 宫崎骏 / 柊瑠美 入野自由
3233635,功夫熊猫2,, https://dou.img.lithub.cc/movie/3233635.jpg,,https://movie.douban.com/subject/3233635/,8.1,"动画,梦工厂",4,,,2014-01-13 16:20:16,2011 / 美国 / 喜剧 动作 动画 冒险 / 吕寅荣 / 杰克·布莱克 安吉丽娜·朱莉
10574622,人再囧途之泰囧,, https://dou.img.lithub.cc/movie/10574622.jpg,,https://movie.douban.com/subject/10574622/,7.5,喜剧,4,,,2014-01-13 16:19:55,2012 / 中国大陆 / 喜剧 / 徐峥 / 徐峥 王宝强
5308265,西游降魔篇,, https://dou.img.lithub.cc/movie/5308265.jpg,,https://movie.douban.com/subject/5308265/,7.2,"喜剧,周星驰",4,,,2014-01-13 16:19:03,2013 / 中国大陆 中国香港 / 喜剧 奇幻 冒险 / 周星驰 郭子健 / 文章 舒淇
1291543,功夫,, https://dou.img.lithub.cc/movie/1291543.jpg,,https://movie.douban.com/subject/1291543/,8.8,"周星驰,喜剧",4,,,2014-01-13 16:18:16,2004 / 中国大陆 中国香港 / 喜剧 动作 犯罪 奇幻 / 周星驰 / 周星驰 元秋
1292274,幸福终点站,, https://dou.img.lithub.cc/movie/1292274.jpg,,https://movie.douban.com/subject/1292274/,8.8,"汤姆·汉克斯,感人",4,,,2014-01-13 16:04:38,2004 / 美国 / 剧情 喜剧 爱情 / 史蒂文·斯皮尔伯格 / 汤姆·汉克斯 凯瑟琳·泽塔-琼斯
1299398,大话西游之月光宝盒,, https://dou.img.lithub.cc/movie/1299398.jpg,,https://movie.douban.com/subject/1299398/,9.0,爱情,5,,,2014-01-13 16:04:02,1995 / 中国香港 中国大陆 / 喜剧 爱情 奇幻 古装 / 刘镇伟 / 周星驰 吴孟达
1292213,大话西游之大圣娶亲,, https://dou.img.lithub.cc/movie/1292213.jpg,,https://movie.douban.com/subject/1292213/,9.2,"经典,爱情",5,,,2014-01-13 16:03:16,1995 / 中国香港 中国大陆 / 喜剧 爱情 奇幻 古装 / 刘镇伟 / 周星驰 吴孟达
3771562,普罗米修斯,, https://dou.img.lithub.cc/movie/3771562.jpg,,https://movie.douban.com/subject/3771562/,7.6,异形,4,,,2014-01-13 16:03:06,2012 / 美国 英国 / 科幻 惊悚 冒险 / 雷德利·斯科特 / 劳米·拉佩斯 迈克尔·法斯宾德
2028645,拆弹部队,, https://dou.img.lithub.cc/movie/2028645.jpg,,https://movie.douban.com/subject/2028645/,7.8,"战争,伊拉克",4,,,2014-01-13 16:02:27,2008 / 美国 / 剧情 惊悚 战争 / 凯瑟琳·毕格罗 / 杰瑞米·雷纳 安东尼·麦凯
1291560,龙猫,, https://dou.img.lithub.cc/movie/1291560.jpg,,https://movie.douban.com/subject/1291560/,9.2,"日本,动漫",5,,,2014-01-13 16:02:07,1988 / 日本 / 动画 奇幻 冒险 / 宫崎骏 / 日高范子 坂本千夏
5910040,舞出我人生4,, https://dou.img.lithub.cc/movie/5910040.jpg,,https://movie.douban.com/subject/5910040/,7.7,"舞蹈,青春,街舞",4,,,2014-01-13 16:01:35,2012 / 美国 / 剧情 爱情 音乐 / 斯科特·斯皮尔 / 瑞安·古兹曼 凯瑟琳·麦考米克
